,Class,Distance,Name,ID
179,6,0.0008505576012114621,['University of Nebraska-Lincoln'],181464
180,6,0.0008532763876551125,['Indiana University-Purdue University-Indianapolis'],151111
181,6,0.0008561951901242386,['University of North Texas'],227216
182,6,0.0009241532507123481,['The University of Tennessee-Knoxville'],221759
183,6,0.0009389961628347081,['University of Arkansas'],106397
184,6,0.0009662366360061707,['University of Wisconsin-Madison'],240444
185,6,0.0009842000459621774,['Oklahoma State University-Main Campus'],207388
186,6,0.0009904713948481845,['Louisiana State University and Agricultural & Mechanical College'],159391
187,6,0.0010170465531631958,['University of Virginia-Main Campus'],234076
188,6,0.0010264532955736288,['Florida Atlantic University'],133669
189,6,0.001047433139903551,['University of Mississippi'],176017
190,6,0.0010921606520405923,['Purdue University-Main Campus'],243780
191,6,0.0010950457540106523,['North Carolina State University at Raleigh'],199193
192,6,0.0011113135091993882,['University of Houston'],225511
193,6,0.0011285490529661581,['Texas A & M University-College Station'],228723
194,6,0.0011325301522014314,['University of North Carolina at Chapel Hill'],199120
195,6,0.0011656678510017756,['University of Alabama at Birmingham'],100663
196,6,0.001177380431523369,['California State Polytechnic University-Pomona'],110529
197,6,0.001215350531649076,['University of Colorado Boulder'],126614
198,6,0.0012443515960153804,['University of South Carolina-Columbia'],218663
199,6,0.0012784747129525188,['Colorado State University-Fort Collins'],126818
200,6,0.0013056085655791464,['University of Kentucky'],157085
201,6,0.0013280660726344526,['University of Missouri-Columbia'],178396
202,6,0.0013479289274359125,['San Francisco State University'],122597
203,6,0.0013494642311638505,['California State University-San Bernardino'],110510
204,6,0.0014775992598664467,['University of Iowa'],153658
205,6,0.0015029164039931679,['Iowa State University'],153603
206,6,0.0015827001411128636,['University of California-Santa Cruz'],110714
207,6,0.0015977556822384332,['Northern Arizona University'],105330
208,6,0.0016175499021460135,['University of South Florida-Main Campus'],137351
209,6,0.0016413648719113766,['California State University-Los Angeles'],110592
210,6,0.0016573308685962126,['Michigan State University'],171100
211,6,0.0016599483864872212,['San Diego State University'],122409
212,6,0.0016657488925240097,['University of Washington-Seattle Campus'],236948
213,6,0.0016791985657487714,['University of Florida'],134130
214,6,0.0017249100206372665,['California State University-Fullerton'],110565
215,6,0.0017287121867223284,['University of Georgia'],139959
216,6,0.0017413401904049714,['Auburn University'],100858
232,7,0.007693646096979124,['University of Mary Washington'],232681
233,7,0.020425455602394383,['Dickinson State University'],200059
235,9,0.0011733161674194802,['Shippensburg University of Pennsylvania'],216010
236,9,0.0012132816214094268,['Oregon Institute of Technology'],209506
237,9,0.0012367432914495056,['Montana Tech of the University of Montana'],180416
238,9,0.0013612239835343915,['Georgia Southwestern State University'],139764
239,9,0.0016016906133222515,['Purdue University-North Central Campus'],152266
